name;idCountry;IdState
Villamaria;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e4
Aguadas;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e4
Aranzazu;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e4
Pácora;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e4
Salamina;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e4
La Dorada;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e4
Norcasia;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e4
Samaná;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e4
Victoria;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e4
Albania;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e5
Belén De Los Andaquies;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e5
Cartagena Del Chairá;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e5
Currillo;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e5
El Doncello;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e5
El Paujil;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e5
Florencia;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e5
La Montañita;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e5
Milan;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e5
Morelia;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e5
Puerto Rico;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e5
San Jose Del Fragua;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e5
San Vicente Del Caguán;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e5
Solano;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e5
Solita;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e5
Valparaiso;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3dd
Aguazul;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ec
Chameza;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ec
Hato Corozal;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ec
La Salina;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ec
Maní;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ec
Monterrey;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ec
Nunchía;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ec
Orocué;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ec
Paz De Ariporo;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ec
Pore;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ec
Recetor;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ec
Sabanalarga;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3dd
Sácama;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ec
San Luis De Palenque;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ec
Támara;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ec
Tauramena;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ec
Trinidad;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ec
Villanueva;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e1
Yopal;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ec
Cajibío;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
El Tambo;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
La Sierra;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Morales;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e1
Piendamo;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Popayán;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Rosas;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Sotara;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Timbio;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Buenos Aires;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Caloto;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Corinto;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Miranda;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Padilla;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Puerto Tejada;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Santander De Quilichao;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Suarez;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Villa Rica;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Guapi;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Lopez;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Timbiqui;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Caldono;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Inzá;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Jambalo;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Paez;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Purace;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Silvia;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Toribio;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Totoro;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Almaguer;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Argelia;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3dd
Balboa;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Bolívar;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Florencia;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e5
La Vega;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Mercaderes;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Patia;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Piamonte;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
San Sebastian;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Santa Rosa;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Sucre;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Becerril;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
Chimichagua;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
Chiriguana;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
Curumaní;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
La Jagua De Ibirico;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
Pailitas;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
Tamalameque;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
Astrea;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
Bosconia;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
El Copey;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
El Paso;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
Agustín Codazzi;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
La Paz;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
Manaure;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
Pueblo Bello;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
San Diego;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
Valledupar;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
Aguachica;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
Gamarra;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
González;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
La Gloria;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
Pelaya;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
Río De Oro;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
San Alberto;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
San Martín;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
Atrato;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Bagadó;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Bojaya;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
El Carmen De Atrato;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Lloró;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Medio Atrato;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Quibdó;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Rio Quito;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Acandí;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Belén De Bajira;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Carmén Del Darién;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Riosucio;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e4
Unguía;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Bahía Solano;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Juradó;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Nuquí;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Alto Baudó;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Bajo Baudó;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
El Litoral Del San Juan;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Medio Baudó;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Canton De San Pablo;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Certegui;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Condoto;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Itsmina;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Medio San Juan;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Nóvita;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Río Frío;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
San José Del Palmar;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Sipí;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Tadó;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Union Panamericana;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e8
Tierralta;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Valencia;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Chimá;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Cotorra;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Lorica;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Momil;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Purísima;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Montería;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Canalete;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Los Córdobas;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Moñitos;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Puerto Escondido;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
San Antero;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
San Bernardo Del Viento;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Chinú;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Sahagún;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
San Andrés Sotavento;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Ayapel;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Buenavista;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e2
La Apartada;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Montelíbano;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Planeta Rica;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Pueblo Nuevo;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Puerto Libertador;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Cereté;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Ciénaga De Oro;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
San Carlos;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3dd
San Pelayo;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e9
Chocontá;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Macheta;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Manta;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Sesquilé;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Suesca;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Tibirita;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Villapinzón;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Agua De Dios;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Girardot;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Guataquí;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Jerusalén;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Nariño;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3dd
Nilo;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Ricaurte;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Tocaima;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Caparrapí;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Guaduas;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Puerto Salgar;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Albán;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
La Peña;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
La Vega;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e6
Nimaima;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Nocaima;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Quebradanegra;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
San Francisco;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3dd
Sasaima;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Supatá;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Útica;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Vergara;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Villeta;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Gachala;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Gacheta;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Gama;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Guasca;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Guatavita;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Junín;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
La Calera;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Ubalá;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Beltrán;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Bituima;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Chaguaní;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Guayabal De Siquima;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Puli;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
San Juan De Río Seco;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Vianí;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Medina;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Paratebueno;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Caqueza;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Chipaque;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Choachí;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Fomeque;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Fosca;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Guayabetal;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Gutiérrez;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Quetame;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Ubaque;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Une;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
El Peñón;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
La Palma;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Pacho;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Paime;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
San Cayetano;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Topaipi;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Villagomez;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Yacopí;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Cajicá;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Chía;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Cogua;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Gachancipá;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Nemocon;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Sopó;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Tabio;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Tocancipá;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Zipaquirá;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Bojacá;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Cota;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
El Rosal;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Facatativá;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Funza;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Madrid;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Mosquera;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Subachoque;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Tenjo;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Zipacon;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Sibaté;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Soacha;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Arbeláez;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Cabrera;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Fusagasugá;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Granada;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3dd
Pandi;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Pasca;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
San Bernardo;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Silvania;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Tibacuy;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Venecia;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3dd
Anapoima;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Anolaima;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Apulo;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Cachipay;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
El Colegio;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
La Mesa;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Quipile;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
San Antonio De Tequendama;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Tena;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Viotá;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Carmen De Carupa;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Cucunubá;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Fúquene;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Guachetá;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Lenguazaque;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Simijaca;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Susa;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Sutatausa;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Tausa;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Ubate;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ea
Barranco Mina;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3eb
Cacahual;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3eb
Inírida;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3eb
La Guadalupe;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3eb
Mapiripan;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3eb
Morichal;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3eb
Pana Pana;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3eb
Puerto Colombia;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e0
San Felipe;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3eb
Calamar;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e1
El Retorno;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ed
Miraflores;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e2
San José Del Guaviare;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ed
Agrado;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Altamira;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Garzón;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Gigante;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Guadalupe;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3dd
Pital;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Suaza;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Tarqui;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Aipe;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Algeciras;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Baraya;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Campoalegre;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Colombia;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Hobo;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Iquira;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Neiva;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Palermo;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Rivera;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Santa María;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e2
Tello;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Teruel;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Villavieja;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Yaguará;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
La Argentina;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
La Plata;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Nátaga;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Paicol;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Tesalia;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Acevedo;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Elías;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Isnos;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Oporapa;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Palestina;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e4
Pitalito;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Saladoblanco;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
San Agustín;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Timaná;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ee
Albania;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e5
Dibulla;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3f0
Maicao;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3f0
Manaure;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e7
Riohacha;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3f0
Uribia;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3f0
Barrancas;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3f0
Distraccion;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3f0
El Molino;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3f0
Fonseca;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3f0
Hatonuevo;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3f0
La Jagua Del Pilar;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3f0
San Juan Del Cesar;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3f0
Urumita;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3f0
Villanueva;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3e1
Ariguaní;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ef
Chibolo;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ef
Nueva Granada;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ef
Plato;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ef
Sabanas De San Angel;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ef
Tenerife;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ef
Algarrobo;6511ea6285f35ec7b86c7633;65368d4331acd55571c0c3ef
